Time,Wind speed,Generator speed,Blade angle,Wind direction,Ambient temperature,Active power
1/1/2020 0:00,4.925816667,10.93828333,-0.769883333,-337.4918167,28.42623333,191.2259833
1/1/2020 1:00,5.592,12.45208333,-0.769833333,-332.9802,28.10396667,290.682
1/1/2020 2:00,5.1291,11.39301667,-0.769883333,-334.4006667,28.05265,217.3581667
1/1/2020 3:00,4.32055,10.50486667,-0.769733333,-337.3428667,27.942,166.28925
1/1/2020 4:00,4.401066667,10.00091667,-0.769833333,-352.8398167,27.93525,143.2857833
1/1/2020 5:00,4.797583333,10.68986667,-0.769816667,-353.34715,28.06521667,177.21435
1/1/2020 6:00,4.79905,10.78548333,-0.76985,-349.5012,28.03156667,183.8597667
1/1/2020 7:00,4.051933333,9.444133333,-0.76975,-349.5012,28.3927,113.91075
1/1/2020 8:00,4.710083333,10.57356667,-0.769733333,-349.5012,28.95721667,180.11555
1/1/2020 9:00,5.318316667,11.71648333,-0.769816667,-349.5012,29.5886,238.8219
1/1/2020 10:00,5.749733333,12.669,-0.769816667,-349.5012,29.8979,316.32955
1/1/2020 11:00,6.300683333,13.91085,-0.7698,-349.5012,30.16778333,403.7828
1/1/2020 12:00,6.376183333,13.8843,-0.7698,-355.2015833,30.77956667,404.2094833
1/1/2020 13:00,6.66405,14.56846667,-0.7698,-371.4147833,30.94721667,465.7543167
1/1/2020 14:00,6.843416667,13.74183333,4.17935,-364.8295167,30.87571667,461.9544333
1/1/2020 15:00,6.8109,14.82378333,-0.76505,-365.0803,30.75313333,491.0350333
1/1/2020 16:00,6.386516667,13.97626667,-0.765066667,-365.0803,30.48858333,412.32805
1/1/2020 17:00,5.83325,12.81311667,-0.7651,-365.0803,29.94941667,315.6718167
1/1/2020 18:00,4.709266667,10.41236667,-0.765066667,-356.3658833,29.3442,165.5640667
1/1/2020 19:00,4.19195,9.531366667,-0.765033333,-350.3291667,29.11335,120.0296
1/1/2020 20:00,4.750783333,10.50398333,-0.765033333,-350.9351333,29.06048333,169.64505
1/1/2020 21:00,5.205883333,11.46235,-0.7651,-358.17085,28.95178333,219.0715833
1/1/2020 22:00,5.038966667,11.25303333,-0.7651,-345.9151167,28.78846667,207.9549833
1/1/2020 23:00,4.6179,10.43248333,-0.7651,-345.9500833,28.74308333,164.6114333
1/2/2020 0:00,4.3947,9.883116667,-0.765083333,-345.9534,28.62655,139.34695
1/2/2020 1:00,4.554933333,10.19678333,-0.765,-345.9324,28.53478333,153.1267833
1/2/2020 2:00,4.483166667,10.04168333,-0.765,-337.56635,28.44773333,146.1736667
1/2/2020 3:00,4.403116667,9.754883333,-0.765,-327.0589333,28.38455,133.2109
1/2/2020 4:00,4.507833333,10.09605,-0.765,-338.037,28.39333333,148.6549333
1/2/2020 5:00,4.720633333,10.5209,-0.765083333,-338.037,28.40963333,170.2946167
1/2/2020 6:00,4.906783333,11.00215,-0.7651,-338.037,28.50915,192.8470667
1/2/2020 7:00,4.5106,8.282616667,15.17456667,-342.3085167,28.97525,122.8887833
1/2/2020 8:00,5.498816667,11.94008333,-0.755566667,-351.4835667,29.61558333,262.36285
1/2/2020 9:00,5.7541,12.68173333,-0.7556,-349.5587167,30.13688333,311.2178833
1/2/2020 10:00,6.36455,13.91861667,-0.7556,-359.05725,30.53721667,410.0279667
1/2/2020 11:00,6.3752,13.84211667,-0.7556,-356.2726667,30.65863333,399.1448167
1/2/2020 12:00,7.202266667,15.5935,-0.7556,-357.28365,30.82181667,596.76175
1/2/2020 13:00,6.567983333,14.2274,-0.755583333,-349.6243333,30.97281667,439.3112833
1/2/2020 14:00,6.248833333,13.29135,-0.704916667,-358.8401667,29.44635,419.9069333
1/2/2020 15:00,6.2835,13.65623333,-0.776066667,-354.35235,30.60966667,392.4101833
1/2/2020 16:00,6.285866667,13.75426667,-0.7761,-352.71215,30.28451667,396.6838333
1/2/2020 17:00,5.90735,12.92193333,-0.7761,-351.3867667,29.66865,326.5634
1/2/2020 18:00,5.461,12.09531667,-0.7761,-352.9354,29.53495,261.4767667
1/2/2020 19:00,5.80455,12.94208333,-0.7761,-352.9354,29.50578333,322.1027333
1/2/2020 20:00,5.65135,12.43306667,-0.7761,-352.9354,29.50956667,281.5302667
1/2/2020 21:00,5.545016667,12.2443,-0.7761,-352.9354,29.23761667,276.5318167
1/2/2020 22:00,4.816766667,10.83375,-0.776166667,-352.9354,29.0463,184.8081167
1/2/2020 23:00,5.357833333,12.0458,-0.776133333,-352.9354,28.86448333,254.7906
1/3/2020 0:00,5.857833333,13.11325,-0.7761,-352.9354,28.70321667,331.6383
1/3/2020 1:00,5.965033333,13.31951667,-0.7761,-352.9354,28.6122,347.3927833
1/3/2020 2:00,5.09945,11.3072,-0.776183333,-344.3902333,28.76376667,213.92195
1/3/2020 3:00,4.492183333,10.04968333,-0.7761,-346.2682333,28.64168333,146.7285333
1/3/2020 4:00,4.74025,10.64173333,-0.776133333,-350.7697,28.57395,175.4903667
1/3/2020 5:00,4.818,10.77955,-0.776183333,-351.7554,28.58531667,181.9184333
1/3/2020 6:00,4.7035,10.42768333,-0.7762,-355.5173,28.64675,165.0100167
1/3/2020 7:00,4.876433333,10.90211667,-0.77605,-358.2104167,29.01733333,193.7838
1/3/2020 8:00,5.14955,11.47671667,-0.776016667,-354.4407,29.74208333,228.1579667
1/3/2020 9:00,5.212366667,11.52466667,-0.776033333,-359.3965,30.24556667,232.7276667
1/3/2020 10:00,5.3839,11.95585,-0.776066667,-361.5969,30.76451667,257.36835
1/3/2020 11:00,6.017666667,13.16231667,-0.77605,-361.5969,30.89886667,344.0385
1/3/2020 12:00,5.787916667,12.62146667,-0.77605,-355.6621667,31.22036667,308.1344667
1/3/2020 13:00,5.881383333,12.89075,-0.776083333,-351.9233333,30.8276,324.5809667
1/3/2020 14:00,5.920033333,12.98156667,-0.776083333,-355.4697667,31.16465,329.7288333
1/3/2020 15:00,6.116016667,13.55288333,-0.7761,-352.33135,30.8961,371.6438
1/3/2020 16:00,5.6136,12.44165,-0.7761,-350.8641833,30.41285,291.1667333
1/3/2020 17:00,5.218983333,11.5229,-0.77605,-354.4298167,29.80683333,230.5527
1/3/2020 18:00,4.9791,11.07403333,-0.776183333,-353.1889,29.2913,198.33075
1/3/2020 19:00,4.52855,10.07615,-0.77615,-348.9060333,29.20055,148.1459333
1/3/2020 20:00,4.616983333,10.29083333,-0.776133333,-338.2186333,28.9844,158.53915
1/3/2020 21:00,4.151133333,9.538283333,-0.77605,-346.51415,28.82755,120.8858
1/3/2020 22:00,4.658933333,10.45198333,-0.7761,-340.1589,28.86423333,165.7072167
1/3/2020 23:00,3.5903,9.124283333,-0.77595,-346.27955,28.7723,79.95503333
1/4/2020 0:00,3.697466667,9.009716667,-0.7759,-351.2145,28.75951667,83.2779
1/4/2020 1:00,3.696966667,9.012133333,-0.7759,-353.9219833,28.60625,81.5781
1/4/2020 2:00,3.642333333,9.126933333,-0.7759,-362.2499333,28.57336667,79.71133333
1/4/2020 3:00,3.117916667,8.99015,-0.7759,-367.2413333,28.54168333,47.2802
1/4/2020 4:00,3.555033333,9.016833333,-0.7759,-358.4009,28.4101,73.68626667
1/4/2020 5:00,3.232633333,8.997816667,-0.7759,-363.4687667,28.38046667,54.9711
1/4/2020 6:00,3.427316667,9.00045,-0.7759,-378.9076833,28.35316667,62.20506667
1/4/2020 7:00,2.975966667,8.99425,-0.7759,-369.3131667,28.894,42.69996667
1/4/2020 8:00,3.46525,9.28105,-0.775916667,-381.5673167,29.61753333,72.24311667
1/4/2020 9:00,4.079783333,9.575883333,-0.77595,-389.7931833,30.57275,111.8050667
1/4/2020 10:00,4.292133333,9.730616667,-0.776,-378.5260667,31.16028333,127.56525
1/4/2020 11:00,4.5085,10.16258333,-0.776016667,-359.2611167,31.30655,147.5749333
1/4/2020 12:00,4.579783333,10.30978333,-0.776016667,-349.6677833,31.46348333,154.6776167
1/4/2020 13:00,5.178833333,11.28401667,-0.776066667,-354.6193167,31.23968333,216.1265333
1/4/2020 14:00,5.52065,12.14463333,-0.7761,-343.68845,30.91603333,269.3371667
1/4/2020 15:00,4.95075,10.8358,-0.776116667,-350.0313667,30.86111667,189.0236667
1/4/2020 16:00,5.433133333,11.81295,-0.7761,-354.3112333,30.45768333,246.4485667
1/4/2020 17:00,5.459833333,11.86338333,-0.776166667,-354.5088167,29.6871,247.4395
1/4/2020 18:00,4.706366667,10.53383333,-0.7762,-357.7541,29.12431667,170.5166667
1/4/2020 19:00,4.563316667,10.18981667,-0.7762,-357.7541,29.07358333,153.7681333
1/4/2020 20:00,5.1893,11.5547,-0.7762,-357.7541,29.07796667,225.5420167
1/4/2020 21:00,4.9126,10.94245,-0.7762,-357.7541,29.02871667,193.7694333
1/4/2020 22:00,4.966416667,10.96803333,-0.7762,-357.7541,28.90936667,192.47375
1/4/2020 23:00,5.685633333,12.54305,-0.7762,-366.9610333,28.75546667,286.80665
1/5/2020 0:00,6.141,13.50191667,-0.776166667,-378.7495,28.6134,360.1213667
1/5/2020 1:00,6.107816667,13.47808333,-0.776183333,-378.7495,28.5072,356.87365
1/5/2020 2:00,5.765666667,12.56626667,-0.7762,-378.7495,28.42335,288.5379667
1/5/2020 3:00,5.450066667,12.11161667,-0.7762,-378.7495,28.33195,258.0795167
1/5/2020 4:00,5.076833333,11.33805,-0.7762,-373.0645,28.21101667,212.4986167
1/5/2020 5:00,5.11925,11.41406667,-0.7762,-365.3829,28.42468333,217.8092333
1/5/2020 6:00,5.315283333,11.81266667,-0.7762,-365.3829,28.61331667,242.1812833
1/5/2020 7:00,4.535433333,10.34806667,-0.776116667,-365.3829,28.93515,162.1754
1/5/2020 8:00,5.180566667,11.23503333,-0.776083333,-367.3837333,29.68808333,225.698
1/5/2020 9:00,6.332733333,13.62723333,-0.7761,-376.0483667,30.29175,381.0262
1/5/2020 10:00,6.531,14.4215,-0.7761,-366.6089,30.68948333,449.07695
1/5/2020 11:00,6.491966667,14.00413333,-0.7761,-360.7598833,30.98143333,414.8039667
1/5/2020 12:00,6.19265,13.5018,-0.7761,-354.9054667,31.09675,367.7813333
1/5/2020 13:00,5.898416667,12.8557,-0.776083333,-356.1731,31.22606667,326.64595
1/5/2020 14:00,5.897216667,12.75596667,-0.7761,-352.0473,31.11581667,314.2437833
1/5/2020 15:00,5.979533333,12.96178333,-0.7761,-352.0504,30.7382,326.9239667
1/5/2020 16:00,6.003983333,12.98033333,-0.7761,-351.1880167,30.34563333,328.8182833
1/5/2020 17:00,5.672933333,12.33613333,-0.776166667,-348.567,29.74716667,284.5497333
1/5/2020 18:00,5.4945,12.11505,-0.77615,-348.567,29.17508333,263.46385
1/5/2020 19:00,5.62955,12.38478333,-0.776133333,-348.567,29.08036667,277.8545
1/5/2020 20:00,5.27155,11.68366667,-0.776166667,-359.7471167,29.05516667,233.7473833
1/5/2020 21:00,5.38535,11.86146667,-0.776166667,-360.2617,29.00048333,243.6073
1/5/2020 22:00,5.431783333,11.86925,-0.77615,-356.8304833,29.02831667,244.9151167
1/5/2020 23:00,5.916866667,13.00221667,-0.776116667,-356.5248,28.97358333,322.72215
1/6/2020 0:00,5.267166667,11.65911667,-0.776166667,-356.5248,28.79216667,237.2723667
1/6/2020 1:00,5.356466667,12.00685,-0.776166667,-356.5248,28.58911667,252.3371833
1/6/2020 2:00,5.721433333,12.57881667,-0.776133333,-356.5248,28.58323333,289.9267667
1/6/2020 3:00,5.44925,11.99706667,-0.776166667,-343.87675,28.58536667,255.57885
1/6/2020 4:00,5.702266667,12.5886,-0.7761,-337.3071,28.52715,292.7712167
1/6/2020 5:00,6.342383333,14.05365,-0.7761,-337.3071,28.55503333,413.1000833
1/6/2020 6:00,6.231133333,13.83613333,-0.7761,-337.3071,28.63106667,391.5004667
1/6/2020 7:00,6.225833333,13.74491667,-0.7761,-337.3071,29.18178333,393.8718333
1/6/2020 8:00,6.659483333,14.31876667,-0.7761,-348.9577167,29.82813333,458.46235
1/6/2020 9:00,7.289166667,15.51725,-0.7761,-345.8389667,30.26445,606.8413333
1/6/2020 10:00,8.40895,16.53583333,-0.598333333,-342.9242167,30.66511667,868.7649
1/6/2020 11:00,7.97575,16.35273333,-0.5896,-349.6978667,30.9973,747.6135667
1/6/2020 12:00,7.997066667,16.41356667,-0.624083333,-350.5595833,31.07573333,766.3331333
1/6/2020 13:00,7.745833333,16.085,-0.6955,-351.1193833,30.96546667,679.4394333
1/6/2020 14:00,7.58335,16.03631667,-0.6955,-341.27825,30.83935,664.2434
1/6/2020 15:00,7.089683333,15.06713333,-0.6955,-343.8261,30.61028333,537.8875667
1/6/2020 16:00,7.902583333,16.40428333,-0.6955,-341.9315167,30.38468333,739.609
1/6/2020 17:00,7.466166667,15.88363333,-0.6955,-338.0244,29.82491667,632.2172
1/6/2020 18:00,6.9331,15.2803,-0.6955,-337.1104,29.45506667,547.6647833
1/6/2020 19:00,6.9415,15.44611667,-0.6955,-337.1104,29.3594,552.998
1/6/2020 20:00,7.268633333,15.8804,-0.692533333,-337.1104,29.30033333,631.7037667
1/6/2020 21:00,7.316483333,15.82018333,-0.637,-337.1104,29.2576,637.7302333
1/6/2020 22:00,7.344766667,15.96978333,-0.637,-337.1104,29.15231667,647.1232333
1/6/2020 23:00,7.066633333,15.54393333,-0.637,-337.1104,29.08298333,586.5036167
1/7/2020 0:00,7.146,15.6597,-0.637016667,-337.1104,29.0137,599.1941167
1/7/2020 1:00,6.835483333,15.0685,-0.637,-337.1104,28.97396667,524.68915
1/7/2020 2:00,6.447233333,14.29238333,-0.63705,-339.86065,28.89283333,440.3960333
1/7/2020 3:00,7.0465,15.62248333,-0.637,-338.0938,28.80306667,573.4254
1/7/2020 4:00,6.981483333,15.26221667,-0.637016667,-338.0938,28.81768333,558.0228333
1/7/2020 5:00,7.518966667,16.3218,-0.613516667,-338.0938,28.8299,691.38525
1/7/2020 6:00,7.307283333,16.04476667,-0.5322,-338.0938,28.90136667,638.7668667
1/7/2020 7:00,7.110566667,15.51953333,-0.539966667,-338.0938,29.31706667,597.1537667
1/7/2020 8:00,8.546433333,16.90706667,-0.569866667,-338.0938,29.81133333,924.9123
1/7/2020 9:00,8.94885,16.97271667,-0.3468,-343.1998833,30.47053333,997.0379833
1/7/2020 10:00,9.3301,17.11981667,-0.301416667,-341.4630333,30.59996667,1087.662217
1/7/2020 11:00,9.471766667,17.05591667,0.419166667,-337.7496,30.68145,1117.37735
1/7/2020 12:00,9.402733333,17.1029,0.00985,-339.38645,30.65725,1099.386133
1/7/2020 13:00,8.83865,16.88821667,-0.22425,-336.0062833,29.90583333,1008.448817
1/7/2020 14:00,8.836366667,16.77636667,0.252766667,-342.3148,30.58443333,967.79885
1/7/2020 15:00,8.883616667,16.95023333,-0.464366667,-342.3148,30.65721667,1013.234217
1/7/2020 16:00,8.771583333,16.95305,-0.568966667,-342.3148,30.43283333,968.6391333
1/7/2020 17:00,8.355666667,16.89516667,-0.5054,-341.9710833,29.98756667,852.8726
1/7/2020 18:00,7.3693,16.20798333,-0.5086,-332.1935,29.3759,671.1523667
1/7/2020 19:00,7.324633333,16.05636667,-0.5086,-332.1935,29.25065,654.6747667
1/7/2020 20:00,7.70155,16.5409,-0.5086,-334.3686167,29.1798,753.8977833
1/7/2020 21:00,8.111383333,16.7329,-0.53495,-340.2005,29.17945,824.5023167
1/7/2020 22:00,7.311266667,16.01956667,-0.5747,-340.2005,29.06035,648.7431667
1/7/2020 23:00,6.598183333,14.79153333,-0.5747,-340.2005,28.92676667,480.689
1/8/2020 0:00,6.78425,15.09548333,-0.5747,-340.2005,28.77976667,516.63685
1/8/2020 1:00,7.034933333,15.70571667,-0.5747,-340.2005,28.59348333,584.5348833
1/8/2020 2:00,7.658733333,16.40488333,-0.5747,-340.2005,28.48213333,719.3875
1/8/2020 3:00,7.6009,16.18576667,-0.5747,-340.2005,28.45296667,676.8334167
1/8/2020 4:00,7.019216667,15.34525,-0.5747,-340.2005,28.34893333,543.9575
1/8/2020 5:00,7.049533333,15.29563333,-0.574683333,-340.2005,28.29745,539.4819333
1/8/2020 6:00,6.97035,15.2434,-0.5747,-332.6460833,28.30215,528.1266
1/8/2020 7:00,7.3172,16.08166667,-0.5747,-321.9662,28.49703333,654.66125
1/8/2020 8:00,8.49455,16.88415,-0.594233333,-321.9662,29.14181667,938.4055
1/8/2020 9:00,8.5916,16.8723,-0.605933333,-323.3256833,29.66451667,931.6689
1/8/2020 10:00,8.01645,16.54351667,-0.776683333,-323.7680333,29.93546667,788.4297333
1/8/2020 11:00,7.785,16.07286667,-0.781666667,-320.50085,29.89385,695.80545
1/8/2020 12:00,7.638333333,16.09373333,-0.7817,-317.04865,29.9102,687.35325
1/8/2020 13:00,7.328,15.75471667,-0.75005,-316.0167,29.89406667,619.6739667
1/8/2020 14:00,7.558333333,15.98785,-0.6035,-314.9689667,29.891,679.4509167
1/8/2020 15:00,7.886,16.5323,-0.6035,-305.7894,30.52155,769.0834833
1/8/2020 16:00,7.637533333,16.16736667,-0.6035,-305.7894,31.4626,717.1565667
1/8/2020 17:00,7.363966667,15.95993333,-0.6035,-313.32335,29.73928333,637.9568833
1/8/2020 18:00,6.64395,14.82261667,-0.6035,-316.3041,28.16603333,492.11345
1/8/2020 19:00,6.583916667,14.58866667,-0.6035,-316.3041,28.05883333,467.5730167
1/8/2020 20:00,6.431983333,14.24636667,-0.6035,-320.7538833,27.94295,435.1673667
1/8/2020 21:00,6.273,14.00365,-0.6035,-330.0224,27.88016667,406.24255
1/8/2020 22:00,6.0253,13.28488333,-0.6035,-330.0224,27.82271667,347.1615167
1/8/2020 23:00,6.336633333,13.99256667,-0.6035,-330.0224,27.74081667,404.5484167
1/9/2020 0:00,5.784733333,12.86508333,-0.603533333,-330.0224,27.62305,314.5816167
1/9/2020 1:00,6.442833333,14.21175,-0.6035,-330.0224,27.51316667,421.3253333
1/9/2020 2:00,7.093616667,15.26366667,-0.6035,-330.0224,27.37233333,525.4146833
1/9/2020 3:00,6.225316667,13.6927,-0.603516667,-330.0224,27.29985,381.1488667
1/9/2020 4:00,6.240633333,13.86823333,-0.6035,-330.0224,27.26496667,392.4783833
1/9/2020 5:00,5.0831,11.38183333,-0.6036,-330.0224,27.22358333,213.57875
1/9/2020 6:00,5.3222,11.795,-0.6036,-333.5581667,27.30921667,237.8389167
1/9/2020 7:00,4.0533,9.606083333,-0.603516667,-338.9221,27.83078333,116.5138333
1/9/2020 8:00,4.463666667,10.10976667,-0.603466667,-334.0776667,28.56305,145.5538167
1/9/2020 9:00,5.181933333,11.46535,-0.603516667,-332.9931833,29.04788333,221.9016667
1/9/2020 10:00,5.210533333,11.555,-0.6035,-329.7878167,29.33375,231.2184833
1/9/2020 11:00,4.834083333,10.68648333,-0.603466667,-325.1980167,29.76708333,179.6162833
1/9/2020 12:00,4.806366667,10.80786667,-0.603483333,-313.8759833,29.77993333,187.65465
1/9/2020 13:00,4.605866667,10.3455,-0.603433333,-326.8510333,29.98005,159.89235
1/9/2020 14:00,4.66245,10.406,-0.6035,-329.3063,29.88126667,161.84325
1/9/2020 15:00,4.6131,10.36756667,-0.603466667,-334.9241,29.73591667,159.0831667
1/9/2020 16:00,4.370616667,9.954616667,-0.60345,-334.5436167,29.6327,135.9000333
1/9/2020 17:00,4.590766667,10.14186667,-0.603516667,-327.2993833,29.32931667,151.5058
1/9/2020 18:00,4.642083333,10.12236667,-0.6036,-328.1616,28.19746667,150.63125
1/9/2020 19:00,4.89,10.91921667,-0.603583333,-328.1616,28.1754,194.1977333
1/9/2020 20:00,4.93295,10.8987,-0.6036,-325.2356667,28.10538333,191.55085
1/9/2020 21:00,5.446216667,12.08945,-0.6036,-334.9983,28.06245,259.4587667
1/9/2020 22:00,5.511533333,12.12861667,-0.603566667,-336.4813667,28.00131667,264.7007833
1/9/2020 23:00,5.334666667,11.80668333,-0.6036,-326.8694833,27.98091667,241.83765
1/10/2020 0:00,5.069966667,11.22668333,-0.6036,-318.5244,27.9721,207.1039833
1/10/2020 1:00,4.783783333,10.5995,-0.6036,-328.071,27.88881667,173.5068667
1/10/2020 2:00,5.1137,11.26661667,-0.6036,-342.61635,27.7825,209.5549667
1/10/2020 3:00,5.140833333,11.32155,-0.6036,-346.4492,27.88828333,212.7382
1/10/2020 4:00,4.926516667,10.92015,-0.6036,-343.1025,28.0167,189.5004167
1/10/2020 5:00,5.026616667,11.17185,-0.6036,-337.91295,28.03303333,202.179
1/10/2020 6:00,5.599616667,12.32773333,-0.6036,-348.7942,27.9855,276.1281833
1/10/2020 7:00,5.74825,12.63326667,-0.6036,-359.6627833,28.3826,292.5772333
1/10/2020 8:00,5.04225,11.15846667,-0.603533333,-356.4921833,28.93526667,211.7218333
1/10/2020 9:00,5.887366667,12.85381667,-0.6035,-351.36895,29.39121667,325.12375
1/10/2020 10:00,6.378233333,13.91938333,-0.6035,-341.4488,29.54758333,408.8663
1/10/2020 11:00,6.077833333,13.11493333,-0.6035,-335.35365,29.88178333,347.0896
1/10/2020 12:00,5.957316667,13.10616667,-0.6035,-339.1164833,29.92216667,339.8363167
1/10/2020 13:00,5.889,13.01235,-0.6035,-332.3717167,30.17986667,330.7030333
1/10/2020 14:00,5.808716667,12.79741667,-0.6035,-335.0574167,30.11628333,314.7273
1/10/2020 15:00,5.574316667,12.11083333,-0.603516667,-337.82365,30.01138333,269.3773333
1/10/2020 16:00,5.386216667,11.65683333,-0.603516667,-339.7075,29.87578333,237.9523
1/10/2020 17:00,5.230716667,11.57505,-0.603583333,-334.4598,29.1773,229.7172167
1/10/2020 18:00,5.4921,12.28806667,-0.603533333,-319.9995,28.40216667,277.6384167
1/10/2020 19:00,5.62395,12.47493333,-0.603583333,-319.9995,28.30501667,284.549
1/10/2020 20:00,5.764866667,12.58945,-0.60355,-332.12015,28.28826667,302.3022333
1/10/2020 21:00,5.6261,12.36278333,-0.60355,-332.9726,28.2934,278.1174833
1/10/2020 22:00,5.4652,11.96506667,-0.603566667,-329.5889333,28.23406667,249.9376833
1/10/2020 23:00,5.4491,12.10618333,-0.603566667,-324.5722,28.08965,263.8260333
1/11/2020 0:00,5.21155,11.56818333,-0.6036,-322.0942833,28.00576667,224.3793
1/11/2020 1:00,5.252916667,11.7203,-0.6036,-313.3124,27.88363333,234.6011667
1/11/2020 2:00,4.935833333,11.047,-0.6036,-309.8113,27.87056667,195.2536167
1/11/2020 3:00,4.936283333,10.95031667,-0.6036,-306.1828,27.7325,190.79875
1/11/2020 4:00,5.67615,12.57188333,-0.6036,-297.07515,27.7753,290.0801167
1/11/2020 5:00,5.731316667,12.80443333,-0.603583333,-294.4312,27.74873333,309.6704
1/11/2020 6:00,6.191333333,13.67421667,-0.603533333,-294.4312,27.71321667,376.3432833
1/11/2020 7:00,5.96625,13.3124,-0.603533333,-294.4312,28.03383333,349.3661167
1/11/2020 8:00,6.688916667,14.76333333,-0.6035,-294.4312,28.76106667,495.2351333
1/11/2020 9:00,7.24635,15.39365,-0.6035,-300.5539667,29.2639,577.4582667
1/11/2020 10:00,7.545016667,15.93655,-0.6035,-303.9625,29.4648,655.5791
1/11/2020 11:00,8.1072,16.35593333,-0.618716667,-299.53885,29.67695,795.0827833
1/11/2020 12:00,8.226716667,16.50993333,-0.6661,-301.2523667,30.18636667,829.46915
1/11/2020 13:00,8.2949,16.592,-0.652966667,-297.5959833,30.24695,833.8665167
1/11/2020 14:00,8.40695,16.72198333,-0.59775,-296.9388833,30.2842,861.2218833
1/11/2020 15:00,8.77835,16.74546667,-0.3901,-298.3166667,30.42315,965.1373
1/11/2020 16:00,9.135283333,17.07781667,-0.30885,-302.1509,30.71753333,1037.46635
1/11/2020 17:00,8.252833333,16.72168333,-0.627566667,-302.1509,29.58331667,874.9652
1/11/2020 18:00,8.50935,17.03473333,-0.532583333,-302.1509,28.87661667,942.0123167
1/11/2020 19:00,9.07335,17.22906667,-0.2751,-302.1509,28.83881667,1101.022
1/11/2020 20:00,9.583083333,17.27153333,0.35305,-309.9793,28.81455,1211.723167
1/11/2020 21:00,9.81525,17.28241667,0.7657,-313.2064,28.93641667,1234.315333
1/11/2020 22:00,8.893,17.13878333,-0.175433333,-313.2064,28.94308333,1042.092333
1/11/2020 23:00,7.777083333,16.41318333,-0.804083333,-313.2064,28.83285,763.0780333
1/12/2020 0:00,8.021283333,16.48823333,-0.646533333,-322.1890333,28.72915,804.8684
1/12/2020 1:00,7.277966667,15.55565,-0.6418,-326.9247,28.55611667,612.29865
1/12/2020 2:00,7.366383333,16.0228,-0.6418,-314.8448167,28.31318333,643.58305
1/12/2020 3:00,6.846166667,15.23538333,-0.6418,-310.8047,28.1927,541.86585
1/12/2020 4:00,6.624466667,14.69783333,-0.6418,-310.8047,28.25696667,480.8842
1/12/2020 5:00,6.55285,14.4569,-0.6418,-328.9221333,28.1893,453.9781167
1/12/2020 6:00,6.93585,15.2888,-0.6418,-333.1693,28.2419,528.8354667
1/12/2020 7:00,6.76665,14.81316667,-0.6418,-333.1693,28.58465,492.3164667
1/12/2020 8:00,7.872816667,16.16208333,-0.601966667,-333.1693,29.20263333,729.6874667
1/12/2020 9:00,8.964816667,16.9385,-0.04815,-327.29785,29.80383333,1014.713417
1/12/2020 10:00,8.580783333,15.88833333,3.7726,-324.78205,30.07691667,884.7899833
1/12/2020 11:00,8.183483333,16.62866667,-0.777383333,-323.3147,29.46725,813.61615
1/12/2020 12:00,7.069883333,14.21251667,3.00425,-333.8718,30.26753333,506.8946833
1/12/2020 13:00,6.485,13.71895,-0.7973,-342.4931333,30.46331667,395.6439667
1/12/2020 14:00,5.6212,12.37906667,-0.797383333,-339.1264,30.22168333,292.5304333
1/12/2020 15:00,6.39075,13.61905,-0.783033333,-339.2644,29.79468333,447.4782667
1/12/2020 16:00,8.99705,16.87341667,-0.074983333,-337.1596,29.61661667,997.2102333
1/12/2020 17:00,8.7981,16.82261667,-0.392316667,-337.1596,29.255,949.5090667
1/12/2020 18:00,8.08655,16.53103333,-0.721116667,-337.1596,29.00376667,778.5693333
1/12/2020 19:00,6.701066667,14.53093333,-0.7797,-337.1596,28.93331667,463.2505833
1/12/2020 20:00,6.562566667,14.28845,-0.7797,-337.1596,28.79633333,434.8748667
1/12/2020 21:00,6.171216667,13.6789,-0.7797,-327.8920167,28.61261667,385.4968167
1/12/2020 22:00,5.674866667,12.47946667,-0.7797,-335.3481,28.38775,288.9451
1/12/2020 23:00,6.433566667,14.11496667,-0.7797,-337.4962,28.1884,416.6378667
1/13/2020 0:00,5.9062,13.03136667,-0.7797,-336.4622167,28.0004,329.99165
1/13/2020 1:00,5.67885,12.5783,-0.7797,-323.5888,27.89391667,293.5464
1/13/2020 2:00,5.12475,11.3435,-0.7797,-323.5888,27.775,215.2204833
1/13/2020 3:00,5.191783333,11.50971667,-0.7797,-315.17355,27.6615,223.3879667
1/13/2020 4:00,6.0323,13.36033333,-0.7797,-312.2798,27.60258333,350.4950333
1/13/2020 5:00,5.61565,12.31735,-0.7797,-305.9645667,27.64436667,279.1996833
1/13/2020 6:00,6.071466667,13.27518333,-0.779683333,-315.60435,27.68521667,360.0097
1/13/2020 7:00,7.013216667,15.52701667,-0.7797,-320.2869,27.84695,572.17425
1/13/2020 8:00,6.797416667,12.53931667,13.3542,-320.2760167,28.61156667,443.8768167
1/13/2020 9:00,7.196,15.58938333,-0.7759,-320.2869,29.09621667,587.44795
1/13/2020 10:00,7.16075,15.43106667,-0.7759,-324.1550167,29.37518333,587.2786167
1/13/2020 11:00,7.76635,16.1432,-0.682633333,-333.48955,29.54795,690.3628833
1/13/2020 12:00,7.329,15.55491667,-0.6768,-331.7282167,29.76065,598.4112333
1/13/2020 13:00,7.593483333,16.15053333,-0.7118,-330.6016667,29.72351667,668.2078833
